Symbol  ,Series  ,Date  ,Prev Close  ,Open Price  ,High Price  ,Low Price  ,Last Price  ,Close Price,Average Price ,Total Traded Quantity  ,Turnover â‚¹  ,No. of Trades  ,Deliverable Qty  ,% Dly Qt to Traded Qty  
KOTAKNIFTY,EQ,22-Nov-2023,212.57,212.57,213.4,211.94,213.35,212.97,212.66,7041,"14,97,318.55",309,5706,81.04
KOTAKNIFTY,EQ,23-Nov-2023,212.97,212.97,214.75,212.55,212.98,212.81,213.34,6237,"13,30,578.62",291,4594,73.66
KOTAKNIFTY,EQ,24-Nov-2023,212.81,212.74,213.53,212.31,212.99,212.87,212.59,52681,"1,11,99,492.41",285,50198,95.29
KOTAKNIFTY,EQ,28-Nov-2023,212.87,212.87,213.99,212.52,213.8,213.53,212.98,61005,"1,29,92,748.79",525,54904,90
KOTAKNIFTY,EQ,29-Nov-2023,213.53,213.53,216,213.53,215.7,215.67,215.04,39592,"85,13,727.79",435,33148,83.72
KOTAKNIFTY,EQ,30-Nov-2023,215.67,215.67,216.59,215.11,216.37,216.15,215.94,13695,"29,57,327.29",365,11234,82.03
KOTAKNIFTY,EQ,01-Dec-2023,216.15,218.5,218.5,214.1,217.55,217.54,217.45,30411,"66,12,880.19",547,23683,77.88
KOTAKNIFTY,EQ,04-Dec-2023,217.54,218.1,222.45,218.1,222.35,221.99,221.06,42654,"94,28,973.48",701,35619,83.51
KOTAKNIFTY,EQ,05-Dec-2023,221.99,224,224,222.01,223.89,223.77,223.09,28004,"62,47,415.40",499,22389,79.95
KOTAKNIFTY,EQ,06-Dec-2023,223.77,225.5,226.45,223.75,225,224.43,224.74,20058,"45,07,928.15",470,15230,75.93
KOTAKNIFTY,EQ,07-Dec-2023,224.43,224.43,225,224.03,224.55,224.84,224.61,16740,"37,59,953.47",454,12662,75.64
KOTAKNIFTY,EQ,08-Dec-2023,224.84,224.84,226.49,223.56,224.97,225.77,225.23,17021,"38,33,639.77",464,10600,62.28
KOTAKNIFTY,EQ,11-Dec-2023,225.77,225.69,226.68,224.04,225.94,225.42,225.68,37245,"84,05,402.68",545,24251,65.11
KOTAKNIFTY,EQ,12-Dec-2023,225.42,225.87,226.37,224.11,225,224.77,225.28,15948,"35,92,790.82",592,10781,67.6
KOTAKNIFTY,EQ,13-Dec-2023,224.77,224.77,225.19,223.12,224.49,224.49,223.94,17359,"38,87,376.44",480,11479,66.13
KOTAKNIFTY,EQ,14-Dec-2023,224.49,224.55,227.98,224.55,227.54,227.53,227.29,23617,"53,67,796.26",466,18078,76.55
KOTAKNIFTY,EQ,15-Dec-2023,227.53,227.53,231.21,227.53,229.94,230.28,229.18,25741,"58,99,216.44",489,15737,61.14
KOTAKNIFTY,EQ,18-Dec-2023,230.28,230.28,231.14,229.46,231.08,230.6,230.69,36757,"84,79,574.91",534,26535,72.19
KOTAKNIFTY,EQ,19-Dec-2023,230.6,230.6,231.55,229.29,230.35,230.62,230.67,9733,"22,45,099.17",355,6403,65.79
KOTAKNIFTY,EQ,20-Dec-2023,230.62,230.62,232.41,227.2,228.13,227.57,229.86,31802,"73,10,049.18",474,23594,74.19
KOTAKNIFTY,EQ,21-Dec-2023,227.57,229.6,229.6,225,228.8,228.41,227.73,28509,"64,92,384.63",497,10485,36.78
KOTAKNIFTY,EQ,22-Dec-2023,228.41,230.45,230.45,228.14,229.36,229.17,229.08,19031,"43,59,528.20",321,16193,85.09
KOTAKNIFTY,EQ,26-Dec-2023,229.17,231,231,229.17,230.83,230.33,229.84,24411,"56,10,713.57",504,21509,88.11
KOTAKNIFTY,EQ,27-Dec-2023,230.33,230.32,232.7,229.56,232.13,232.36,231.82,48081,"1,11,45,976.54",372,15320,31.86
KOTAKNIFTY,EQ,28-Dec-2023,232.36,234.4,234.4,232.77,233.04,233.72,233.38,20545,"47,94,892.70",410,18201,88.59
KOTAKNIFTY,EQ,29-Dec-2023,233.72,233,234.25,232,233.36,233.55,233.62,34844,"81,40,419.36",441,30856,88.55
KOTAKNIFTY,EQ,01-Jan-2024,233.55,233.55,235.29,232.73,233.3,233.77,233.7,21007,"49,09,294.49",561,15282,72.75
KOTAKNIFTY,EQ,02-Jan-2024,233.77,233.77,233.77,231.3,233.46,232.77,232.5,47285,"1,09,93,583.55",488,35150,74.34
KOTAKNIFTY,EQ,03-Jan-2024,232.77,232.77,232.77,230,231.78,231.56,231.98,16058,"37,25,150.40",419,10921,68.01
KOTAKNIFTY,EQ,04-Jan-2024,231.56,231.56,233.5,230,233.5,232.75,232.67,23171,"53,91,301.64",336,10097,43.58
KOTAKNIFTY,EQ,05-Jan-2024,232.75,232.75,233.94,232.3,233.69,233.44,233.24,8217,"19,16,572.13",393,6135,74.66
KOTAKNIFTY,EQ,08-Jan-2024,233.44,235.37,235.37,231.08,231.47,231.43,232.53,28662,"66,64,833.71",702,17472,60.96
KOTAKNIFTY,EQ,09-Jan-2024,231.43,231.43,233.49,231.3,231.7,231.66,232.92,20070,"46,74,666.05",320,16119,80.31
KOTAKNIFTY,EQ,10-Jan-2024,231.66,223.45,232.69,223.45,232.35,232.34,232.05,79464,"1,84,39,230.26",389,21511,27.07
KOTAKNIFTY,EQ,11-Jan-2024,232.34,233.23,233.5,232.22,232.87,232.48,232.91,18179,"42,34,046.82",347,13717,75.46
KOTAKNIFTY,EQ,12-Jan-2024,232.48,233.99,235.5,232.49,234.77,235.02,234.46,23726,"55,62,760.37",449,18487,77.92
KOTAKNIFTY,EQ,15-Jan-2024,235.02,234.5,237.63,233.55,237.55,237.35,236.83,25977,"61,52,070.65",658,17494,67.34
KOTAKNIFTY,EQ,16-Jan-2024,237.35,239.8,239.8,236.02,236.57,236.75,236.93,8179,"19,37,841.51",372,5855,71.59
KOTAKNIFTY,EQ,17-Jan-2024,236.75,235.13,235.54,231.73,232.37,232.1,233.43,79474,"1,85,51,705.24",898,67008,84.31
KOTAKNIFTY,EQ,18-Jan-2024,232.1,233.75,234.9,229.26,231.25,231.57,230.85,54094,"1,24,87,818.48",549,40555,74.97
KOTAKNIFTY,EQ,19-Jan-2024,231.57,231.57,233.34,231.57,233.24,232.77,232.85,8110,"18,88,420.28",321,5116,63.08
KOTAKNIFTY,EQ,20-Jan-2024,232.77,233.26,233.99,232.2,232.73,232.58,233.17,11669,"27,20,889.82",274,7611,65.22
KOTAKNIFTY,EQ,23-Jan-2024,232.58,232.58,235,227.74,227.83,228.96,230.28,74218,"1,70,91,241.61",1071,61702,83.14
KOTAKNIFTY,EQ,24-Jan-2024,228.96,228.96,232.9,228,230.97,231.14,230.15,17940,"41,28,905.89",521,11181,62.32
KOTAKNIFTY,EQ,25-Jan-2024,231.14,231.15,231.15,228.8,230,230.29,229.94,22971,"52,81,914.99",449,15489,67.43
KOTAKNIFTY,EQ,29-Jan-2024,230.29,230.29,234.28,230.29,233.68,233.49,232.66,24159,"56,20,758.54",588,17878,74
KOTAKNIFTY,EQ,30-Jan-2024,233.49,233.49,235.98,231.5,231.91,231.94,232.96,7817,"18,21,051.37",357,4963,63.49
KOTAKNIFTY,EQ,31-Jan-2024,231.94,231.94,234.18,231.13,233.72,233.66,233.2,19471,"45,40,684.64",385,12458,63.98
KOTAKNIFTY,EQ,01-Feb-2024,233.66,233.61,234.9,233.21,233.4,233.64,234.05,38541,"90,20,688.75",410,15400,39.96
KOTAKNIFTY,EQ,02-Feb-2024,233.64,233.64,237.7,233.64,235.34,235.02,236.31,22978,"54,29,917.92",479,16741,72.86
KOTAKNIFTY,EQ,05-Feb-2024,235.02,235.02,236.6,233.54,233.9,234.09,235.55,19090,"44,96,655.34",620,13052,68.37
KOTAKNIFTY,EQ,06-Feb-2024,234.09,234.26,236.3,234.01,235.97,235.7,235.43,11615,"27,34,552.72",397,8488,73.08
KOTAKNIFTY,EQ,07-Feb-2024,235.7,238.8,239.6,235.26,236.7,236.27,236.26,16560,"39,12,517.31",476,10124,61.14
KOTAKNIFTY,EQ,08-Feb-2024,236.27,236.27,237.42,233.58,235.03,234.47,235.08,42311,"99,46,618.34",597,21610,51.07
KOTAKNIFTY,EQ,09-Feb-2024,234.47,234.47,235,232.03,234.85,234.76,234.2,12910,"30,23,488.99",407,7028,54.44
KOTAKNIFTY,EQ,12-Feb-2024,234.76,234.76,235.19,232.61,233.67,233.21,233.61,59660,"1,39,37,330.47",532,53620,89.88
KOTAKNIFTY,EQ,13-Feb-2024,233.21,233.2,234.97,231.56,234.58,234.31,233.79,12352,"28,87,829.45",446,7223,58.48
KOTAKNIFTY,EQ,14-Feb-2024,234.31,233.5,235.81,232.39,235.81,235.39,234.71,30504,"71,59,523.64",426,21250,69.66
KOTAKNIFTY,EQ,15-Feb-2024,235.39,235.39,237.39,234.93,236.35,236.01,235.35,19748,"46,47,736.04",389,16092,81.49
KOTAKNIFTY,EQ,16-Feb-2024,236.01,236.01,238,235.03,237.03,237.16,237.09,34097,"80,84,087.62",404,30440,89.27
KOTAKNIFTY,EQ,19-Feb-2024,237.16,237.16,239.63,236.77,238.6,238.64,238.73,47671,"1,13,80,563.28",648,33923,71.16
KOTAKNIFTY,EQ,20-Feb-2024,238.64,240.39,240.4,237.37,239.56,239.03,238.53,14894,"35,52,614.18",411,8139,54.65
KOTAKNIFTY,EQ,21-Feb-2024,239.03,239.03,239.65,237,237.55,237.5,238.91,38196,"91,25,229.04",452,31487,82.44
KOTAKNIFTY,EQ,22-Feb-2024,237.5,237.5,239.49,236.1,239.16,239.09,237.38,45119,"1,07,10,496.90",375,39808,88.23
KOTAKNIFTY,EQ,23-Feb-2024,239.09,239.09,240.25,238.72,239.2,239.05,239.39,5596,"13,39,652.83",312,3066,54.79
KOTAKNIFTY,EQ,26-Feb-2024,239.05,239.05,239.05,237.8,238.2,238.53,238.41,21048,"50,17,992.33",474,16331,77.59
KOTAKNIFTY,EQ,27-Feb-2024,238.53,238.41,239.27,238,238.83,238.92,238.65,7292,"17,40,249.97",291,6005,82.35
KOTAKNIFTY,EQ,28-Feb-2024,238.92,239.37,239.37,236.07,236.77,236.48,237.67,19495,"46,33,426.16",536,11557,59.28
KOTAKNIFTY,EQ,29-Feb-2024,236.48,236.04,237.89,235.5,237.89,236.92,236.15,25347,"59,85,578.17",376,20533,81.01
KOTAKNIFTY,EQ,01-Mar-2024,236.92,244.05,244.05,236.92,239.95,240.18,239.45,19397,"46,44,557.52",543,14264,73.54
KOTAKNIFTY,EQ,02-Mar-2024,240.18,240.18,241.34,240.18,240.48,240.52,240.65,3063,"7,37,121.02",88,2014,65.75
KOTAKNIFTY,EQ,04-Mar-2024,240.52,240.52,241.58,240.52,240.93,241.08,241.1,20831,"50,22,450.17",547,18232,87.52
KOTAKNIFTY,EQ,05-Mar-2024,241.08,241.08,241.36,240.01,240.42,240.69,240.73,10854,"26,12,874.99",373,9640,88.82
KOTAKNIFTY,EQ,06-Mar-2024,240.69,240.58,242.26,239.52,241.58,242.11,240.91,13703,"33,01,255.76",424,9487,69.23
KOTAKNIFTY,EQ,07-Mar-2024,242.11,242.11,242.66,241.43,241.91,242,241.9,20185,"48,82,672.60",457,15578,77.18
KOTAKNIFTY,EQ,11-Mar-2024,242,242.15,244.75,240.17,240.51,240.58,241.63,11864,"28,66,741.88",653,7167,60.41
KOTAKNIFTY,EQ,12-Mar-2024,240.58,240.78,242.16,239.97,240.66,240.49,241.08,18817,"45,36,330.34",461,14107,74.97
KOTAKNIFTY,EQ,13-Mar-2024,240.49,240.49,242.25,236.26,236.98,237.02,238.8,"1,64,666","3,93,22,661.45",713,97293,59.09
KOTAKNIFTY,EQ,14-Mar-2024,237.02,237,239.45,236.48,238.88,238.68,238.31,27469,"65,46,113.68",533,20784,75.66
KOTAKNIFTY,EQ,15-Mar-2024,238.68,238.68,238.68,236.06,237.44,237.45,237.49,31917,"75,80,093.05",520,10916,34.2
KOTAKNIFTY,EQ,18-Mar-2024,237.45,237.45,238.44,236.5,237.85,237.38,237.23,23305,"55,28,674.47",493,16858,72.34
KOTAKNIFTY,EQ,19-Mar-2024,237.38,237.38,241.1,235,235.38,235.18,235.49,32634,"76,84,966.26",528,25689,78.72
NIFTY1,EQ,20-Mar-2024,235.18,239.2,239.2,234.08,235.5,235.05,235.26,15947,"37,51,665.94",851,6478,40.62
NIFTY1,EQ,21-Mar-2024,235.05,235.25,240,235.25,237.56,237.36,237.04,70994,"1,68,28,702.15",518,60121,84.68
NIFTY1,EQ,22-Mar-2024,237.36,236.38,238.99,235.88,238.25,238.1,237.97,15074,"35,87,150.06",471,9605,63.72
NIFTY1,EQ,26-Mar-2024,238.1,237.47,238.1,236.9,237.4,237.16,237.51,16694,"39,65,064.83",602,10494,62.86
NIFTY1,EQ,27-Mar-2024,237.16,237.65,239.09,237.01,238.28,238.53,238.61,36687,"87,53,929.77",434,33861,92.3
NIFTY1,EQ,28-Mar-2024,238.53,238.53,242,238.53,240,240.56,240.66,22784,"54,83,125.86",526,14012,61.5
NIFTY1,EQ,01-Apr-2024,240.56,240.56,242.4,240.56,242,241.75,241.68,20744,"50,13,483.50",622,13430,64.74
NIFTY1,EQ,02-Apr-2024,241.75,241.75,243.62,241.27,243.62,242.53,242.29,"3,76,364","9,11,87,921.35",1014,"3,57,828",95.07
NIFTY1,EQ,03-Apr-2024,242.53,242.52,245.95,241.09,242.16,243.1,242.96,"8,86,491","21,53,79,689.93",1572,"8,56,710",96.64
NIFTY1,EQ,04-Apr-2024,243.1,243.52,244.14,240.95,243.44,243.09,241.93,30303,"73,31,329.51",632,21391,70.59
NIFTY1,EQ,05-Apr-2024,243.09,242.84,244,242.11,243.25,243.05,242.83,10588,"25,71,109.88",599,8701,82.18
NIFTY1,EQ,08-Apr-2024,243.05,243.02,245.1,242.86,244,244.32,243.85,23244,"56,67,984.37",643,20671,88.93
NIFTY1,EQ,09-Apr-2024,244.32,247.1,247.1,244.25,244.3,244.33,244.58,23105,"56,51,031.66",569,18937,81.96
NIFTY1,EQ,10-Apr-2024,244.33,244.33,246.4,243.95,244.56,244.67,244.35,"1,40,741","3,43,90,524.55",572,"1,30,821",92.95
NIFTY1,EQ,12-Apr-2024,244.67,244.67,247,242.75,243.13,243.02,243.76,72613,"1,77,00,145.78",780,65653,90.41
NIFTY1,EQ,15-Apr-2024,243.02,242.01,243.75,240.15,240.3,240.26,240.87,"2,08,753","5,02,83,048.82",1060,"1,39,710",66.93
NIFTY1,EQ,16-Apr-2024,240.26,244.25,244.25,238.06,238.84,238.8,239.1,31580,"75,50,808.73",644,22039,69.79
NIFTY1,EQ,18-Apr-2024,238.8,239,240.55,237.03,238.18,237.43,238.92,96199,"2,29,83,544.38",914,44539,46.3
NIFTY1,EQ,19-Apr-2024,237.43,235.6,239.24,235.26,239.1,238.76,236.64,70496,"1,66,82,331.82",1050,52334,74.24
NIFTY1,EQ,22-Apr-2024,238.76,238.76,241.6,238.76,241.34,240.83,240.27,51147,"1,22,88,965.80",946,27401,53.57
NIFTY1,EQ,23-Apr-2024,240.83,240.83,242.01,240.81,241.34,241.26,240.98,"1,06,335","2,56,24,094.74",990,91561,86.11
NIFTY1,EQ,24-Apr-2024,241.26,241.44,242.39,241,241.21,241.3,241.8,14033,"33,93,127.60",424,10604,75.56
NIFTY1,EQ,25-Apr-2024,241.3,241,243.67,239.33,242.72,243.08,242.19,34153,"82,71,379.95",629,20652,60.47
NIFTY1,EQ,26-Apr-2024,243.08,243.31,243.33,241.63,242.42,242.12,242.54,"1,12,716","2,73,38,316.67",3030,"1,06,191",94.21
NIFTY1,EQ,29-Apr-2024,242.12,242.12,247.1,241.82,247.1,244.86,243.6,"2,40,954","5,86,95,464.40",5272,"2,14,691",89.1
NIFTY1,EQ,30-Apr-2024,244.86,246.99,251.55,243.62,251.27,245.11,245.28,"2,34,763","5,75,81,817.21",1436,"2,09,383",89.19
NIFTY1,EQ,02-May-2024,245.11,245.11,248.1,244.19,244.72,244.82,244.72,35676,"87,30,728.22",752,31170,87.37
NIFTY1,EQ,03-May-2024,244.82,245.02,247,241.16,242.57,242.68,242.86,66220,"1,60,82,264.68",876,54577,82.42
NIFTY1,EQ,06-May-2024,242.68,249.95,249.95,241.49,242.2,242.08,241.99,"1,73,386","4,19,58,007.43",873,95366,55
NIFTY1,EQ,07-May-2024,242.08,242.08,242.76,239.63,240.65,240.6,240.58,"1,73,979","4,18,56,130.49",857,"1,58,518",91.11
NIFTY1,EQ,08-May-2024,240.6,240.31,241.49,239.5,240.99,240.58,240.51,"1,68,718","4,05,78,784.45",981,"1,29,594",76.81
NIFTY1,EQ,09-May-2024,240.58,240.57,240.83,236.89,237.7,237.18,238.77,"1,99,885","4,77,27,163.26",1815,"1,87,287",93.7
NIFTY1,EQ,10-May-2024,237.18,237.01,239,237,238.55,237.98,238.18,"5,02,186","11,96,12,995.82",5098,"4,09,458",81.54
NIFTY1,EQ,13-May-2024,237.98,237.98,239.3,235.95,239,238.88,238.12,"2,10,723","5,01,77,644.71",1429,"1,86,287",88.4
NIFTY1,EQ,14-May-2024,238.88,238.87,240.68,238.51,240.34,240.19,239.69,"2,83,358","6,79,19,231.61",2316,"1,93,120",68.15
NIFTY1,EQ,15-May-2024,240.19,240.83,241,239.39,240.18,240.06,240.05,"3,07,802","7,38,88,654.96",1192,"1,75,035",56.87
NIFTY1,EQ,16-May-2024,240.06,240.57,246,238.52,241,242.09,240.82,"2,70,562","6,51,56,554.46",3256,"2,32,252",85.84
NIFTY1,EQ,17-May-2024,242.09,242.09,243.7,241.07,243.17,242.91,242.8,"2,09,717","5,09,18,667.29",1493,"1,69,395",80.77
NIFTY1,EQ,18-May-2024,242.91,242.9,243.9,240.73,242.11,242.46,242.48,5700,"13,82,124.71",115,3560,62.46
NIFTY1,EQ,21-May-2024,242.46,244,244,240.73,243.15,243.44,242.71,"3,33,021","8,08,28,294.30",1370,"2,21,599",66.54
NIFTY1,EQ,22-May-2024,243.44,243.44,244.32,242.39,244.32,244.04,243.66,70437,"1,71,62,904.67",640,55805,79.23
NIFTY1,EQ,23-May-2024,244.04,242.01,248.93,242.01,247.77,247.92,246.88,"1,70,708","4,21,44,210.78",976,"1,40,990",82.59
NIFTY1,EQ,24-May-2024,247.92,247.91,248.57,247.09,248.36,248.39,248.03,"1,36,638","3,38,90,877.20",1166,"1,07,396",78.6
